px_0,px_1,px_2,px_3,px_4,px_5,px_6,px_7,px_8,px_9,px_10,px_11,px_12,px_13,px_14,px_15,px_16,px_17,px_18,px_19,px_20,px_21,px_22,px_23,px_24,px_25,px_26,px_27,px_28,px_29,px_30,px_31,px_32,px_33,px_34,px_35,mask_0,mask_1,mask_2,mask_3,mask_4,mask_5,mask_6,mask_7,mask_8,mask_9,mask_10,mask_11,mask_12,mask_13,mask_14,mask_15,mask_16,mask_17,mask_18,mask_19,mask_20,mask_21,mask_22,mask_23,mask_24,mask_25,mask_26,mask_27,mask_28,mask_29,mask_30,mask_31,mask_32,mask_33,mask_34,mask_35,posture_meta,aug_type
0.9300000071525574,0.0,0.0,0.9900000095367432,0.9150000214576721,0.0,1.0870000123977661,0.9819999933242798,0.9639999866485596,0.6700000166893005,1.0499999523162842,0.7919999957084656,1.1319999694824219,1.0880000591278076,1.062999963760376,1.0950000286102295,1.125,0.921999990940094,0.6460000276565552,0.5799999833106995,0.671999990940094,0.9160000085830688,0.9120000004768372,0.0,0.625,0.6769999861717224,1.0770000219345093,4.0,0.9879999756813049,0.7369999885559082,0.0,0.0,0.8989999890327454,0.8569999933242798,0.5120000243186951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right,original
0.03912363201379776,0.0,0.0105754928663373,0.8374384641647339,0.11778619140386581,0.0,0.0,0.8443024754524231,0.8000686764717102,0.6670199632644653,0.7068958878517151,0.09708691388368607,0.0,0.09756860136985779,1.0108723640441895,1.0009281635284424,1.0940682888031006,0.6040931344032288,0.48673927783966064,0.6008155345916748,0.0,0.6827979683876038,0.7755087018013,0.8953365087509155,1.3515915870666504,0.9421107172966003,1.050927758216858,4.184667587280273,1.0960116386413574,0.878937840461731,1.0874212980270386,0.5938236117362976,1.0625643730163574,1.4177870750427246,0.8922223448753357,0.09225522726774216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left,noise(0)
0.8807703256607056,0.0898391380906105,0.08064861595630646,0.9852113723754883,0.9468557238578796,0.0,0.7008888125419617,0.9092802405357361,0.9026297330856323,0.7392390966415405,0.8667272329330444,0.8303855061531067,0.9846380352973938,0.7935837507247925,0.9518736004829407,0.9741606116294861,1.0775073766708374,0.8597959280014038,0.35285326838493347,0.5570966601371765,0.657474935054779,0.7418036460876465,0.8127644062042236,0.0,0.5869048833847046,0.5142713785171509,0.8809967041015625,1.9502949714660645,0.9883612990379333,0.6439843773841858,0.042250461876392365,0.1353842318058014,0.8300700187683105,0.25414103269577026,0.24179907143115997,0.006795291788876057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right,noise(0)
0.9929999709129333,0.06599999964237213,0.0,1.0199999809265137,0.9100000262260437,0.0,1.1299999952316284,0.9300000071525574,0.7149999737739563,0.5040000081062317,1.2000000476837158,0.7749999761581421,0.4740000069141388,0.7350000143051147,0.8730000257492065,0.8569999933242798,1.062000036239624,0.367000013589859,0.0,0.6890000104904175,0.781000018119812,0.8529999852180481,0.9509999752044678,0.0,1.2120000123977661,0.8920000195503235,0.9380000233650208,3.0,1.1069999933242798,0.8389999866485596,0.6740000247955322,0.5740000009536743,0.9729999899864197,1.2380000352859497,0.7620000243186951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,original
0.04382328316569328,0.0,0.07382795959711075,0.7921673655509949,0.0,0.0,0.023280644789338112,0.8638747334480286,0.9652398824691772,0.7225841283798218,0.9127740263938904,0.0,0.07567621767520905,0.10676907002925873,0.9345890879631042,1.018502116203308,1.0497727394104004,0.6753004789352417,0.0,0.6245201230049133,0.03815489262342453,0.9100447297096252,0.9632905721664429,1.321682095527649,1.3759795427322388,0.8759951591491699,1.0324556827545166,3.7288031578063965,1.1240782737731934,0.8966245055198669,1.098297119140625,0.6019698977470398,0.9760326147079468,1.6113767623901367,1.0842084884643555,0.05816042423248291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left,noise(0)
0.9174057245254517,0.023346686735749245,0.03300340473651886,1.1047533750534058,0.888593852519989,0.06469164788722992,1.0781965255737305,0.9003048539161682,0.9924629926681519,0.6673634648323059,1.2437537908554077,0.8895674347877502,1.1375665664672852,1.1017125844955444,1.1367493867874146,1.092707633972168,1.0671378374099731,0.8526093363761902,0.7190837264060974,0.5211169123649597,0.6649098992347717,0.9362068772315979,0.8744284510612488,0.0,0.6817080974578857,0.641941249370575,1.1285382509231567,4.048869609832764,0.9843029975891113,0.7392293214797974,0.0,0.009483492001891136,1.0049222707748413,1.0819289684295654,0.6134639978408813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right,noise(0)
0.9941971302032471,0.0855954959988594,0.0,0.9769954085350037,0.9911152124404907,0.0,0.6733382344245911,0.905547559261322,0.7319493293762207,0.5190314054489136,0.8317527174949646,0.5899342894554138,0.2847118079662323,0.535639762878418,0.7900064587593079,0.8324636816978455,0.9583681225776672,0.2532697021961212,0.0022071716375648975,0.5849868059158325,0.7738986015319824,0.7352457642555237,0.8869154453277588,0.0,1.0197840929031372,0.8356584310531616,0.7964614629745483,0.9907639026641846,1.0072765350341797,0.8520497679710388,0.8847659826278687,0.4619676470756531,0.9318810105323792,1.0079494714736938,0.7207390069961548,0.043740492314100266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,noise(0)
1.0980000495910645,0.6439999938011169,0.09799999743700027,0.8180000185966492,0.41499999165534973,0.16699999570846558,2.4779999256134033,1.149999976158142,1.0880000591278076,0.01600000075995922,0.42500001192092896,0.0,1.184000015258789,1.8819999694824219,1.2860000133514404,0.8379999995231628,0.1120000034570694,0.0,0.5379999876022339,0.9879999756813049,1.0,0.546999990940094,0.032999999821186066,0.0,1.3370000123977661,0.8619999885559082,1.062000036239624,0.0,0.0,0.0,0.871999979019165,0.5529999732971191,0.9049999713897705,1.0709999799728394,0.41200000047683716,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,front,original
0.0,0.0,0.0,0.0,0.0,0.0,0.9229999780654907,0.6449999809265137,0.0,0.9290000200271606,0.8450000286102295,0.0,0.7829999923706055,0.8849999904632568,0.6050000190734863,0.49000000953674316,0.8500000238418579,0.7250000238418579,0.210999995470047,0.47099998593330383,0.7139999866485596,0.7900000214576721,0.949999988079071,0.367000013589859,0.2919999957084656,0.6399999856948853,0.6949999928474426,0.7160000205039978,0.9120000004768372,0.0,1.0870000123977661,0.7689999938011169,0.8149999976158142,0.5,1.0410000085830688,0.7450000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,"shift(1,0)"
0.9929999709129333,0.0,0.0,1.0199999809265137,0.9150000214576721,0.0,1.1299999952316284,0.925000011920929,0.7620000243186951,0.49000000953674316,1.0750000476837158,0.7919999957084656,0.4740000069141388,0.7350000143051147,0.8569999933242798,0.8949999809265137,1.0750000476837158,0.23399999737739563,0.41499999165534973,0.6949999928474426,0.7889999747276306,0.8629999756813049,0.9399999976158142,0.0,1.2120000123977661,0.8920000195503235,0.9850000143051147,2.75,1.1030000448226929,0.8389999866485596,0.8650000095367432,0.5740000009536743,0.9589999914169312,1.2139999866485596,0.7620000243186951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,original
0.9229999780654907,0.0,0.0,1.0299999713897705,0.9049999713897705,0.0,1.0429999828338623,0.9819999933242798,0.9359999895095825,0.6629999876022339,1.024999976158142,0.6420000195503235,1.1579999923706055,1.0880000591278076,1.0479999780654907,1.0950000286102295,1.1380000114440918,0.9139999747276306,0.6919999718666077,0.6399999856948853,0.7110000252723694,0.8629999756813049,0.9070000052452087,0.0,0.6000000238418579,0.6620000004768372,1.0770000219345093,4.0,0.9789999723434448,0.7149999737739563,0.0,0.0,0.8849999904632568,1.1430000066757202,0.39899998903274536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right,original
0.8740000128746033,0.0,0.0,0.9390000104904175,0.875,0.0,0.6959999799728394,0.9470000267028809,0.8809999823570251,0.6600000262260437,0.824999988079071,0.7080000042915344,0.9210000038146973,0.8240000009536743,0.9049999713897705,1.0099999904632568,1.024999976158142,0.8519999980926514,0.23100000619888306,0.5950000286102295,0.609000027179718,0.7789999842643738,0.8569999933242798,0.0,0.5120000243186951,0.5379999876022339,0.9380000233650208,2.0,0.9509999752044678,0.6639999747276306,0.0,0.0,0.8309999704360962,0.6899999976158142,0.2619999945163727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right,original
0.9300000071525574,0.0,0.0,1.0809999704360962,0.8849999904632568,0.0,1.0870000123977661,0.9779999852180481,0.9700000286102295,0.6790000200271606,1.024999976158142,0.8080000281333923,1.1319999694824219,1.059000015258789,1.0479999780654907,1.0950000286102295,1.125,0.921999990940094,0.7229999899864197,0.5889999866485596,0.6949999928474426,0.9160000085830688,0.9290000200271606,0.0,0.675000011920929,0.6769999861717224,1.0920000076293945,4.5,0.9919999837875366,0.7519999742507935,0.007000000216066837,0.0,0.9259999990463257,0.0,0.5979999899864197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right,original
0.8709433078765869,0.010434783063828945,0.026786968111991882,0.9692695736885071,0.8773317933082581,0.03830547630786896,0.8090083003044128,0.9332428574562073,0.7395638823509216,0.5089024305343628,0.8383300304412842,0.8451250195503235,0.2968473434448242,0.45212382078170776,0.7406120896339417,0.8238598108291626,0.9490756392478943,0.0,0.32278019189834595,0.7572823166847229,0.721434473991394,0.7734808921813965,0.8765978813171387,0.0,1.115273118019104,0.723239004611969,0.37684911489486694,0.7542278170585632,1.0331685543060303,0.6062037944793701,0.8197658061981201,0.4327981472015381,0.8520445227622986,1.0272923707962036,0.6984699964523315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,noise(0)
0.9300000071525574,0.0,0.0,1.0809999704360962,0.9049999713897705,0.0,1.1299999952316284,0.9819999933242798,0.9670000076293945,0.6759999990463257,1.0499999523162842,0.75,1.1579999923706055,1.059000015258789,1.0479999780654907,1.0859999656677246,1.125,0.9139999747276306,0.6620000004768372,0.5590000152587891,0.6639999747276306,0.8740000128746033,0.9070000052452087,0.0,0.625,0.6620000004768372,1.0770000219345093,4.25,0.9919999837875366,0.7450000047683716,0.0,0.0,0.9049999713897705,0.8330000042915344,0.5210000276565552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right,original
0.0,1.1740000247955322,0.9300000071525574,0.6880000233650208,0.48100000619888306,0.8999999761581421,0.0,0.2630000114440918,0.47099998593330383,0.7300000190734863,0.8190000057220459,0.9369999766349792,0.0,0.0,0.6650000214576721,0.7269999980926514,0.7789999842643738,0.8960000276565552,0.0,1.125,0.7540000081062317,0.6919999718666077,0.75,1.0700000524520874,0.0,0.8370000123977661,0.40400001406669617,0.9120000004768372,1.0240000486373901,0.5699999928474426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,"shift(-1,1)"
0.0,0.0,0.0,0.8080000281333923,0.0,0.0,0.0,0.828000009059906,0.6990000009536743,0.75,0.800000011920929,0.05000000074505806,0.0,0.20600000023841858,0.9369999766349792,1.0479999780654907,1.0130000114440918,0.6480000019073486,0.4620000123977661,0.621999979019165,0.0,0.7160000205039978,0.8629999756813049,1.0,1.3370000123977661,0.8769999742507935,0.9380000233650208,4.25,1.1069999933242798,0.8759999871253967,0.9570000171661377,0.6380000114440918,1.0199999809265137,1.4520000219345093,1.0180000066757202,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left,original
0.0,0.0,0.0,0.8889999985694885,0.0,0.0,0.0,0.5550000071525574,0.8949999809265137,0.7599999904632568,0.8999999761581421,0.11699999868869781,0.0,0.17599999904632568,0.9520000219345093,1.0379999876022339,1.0130000114440918,0.656000018119812,0.47699999809265137,0.6309999823570251,0.0,0.6949999928474426,0.9010000228881836,1.0,1.3370000123977661,0.8769999742507935,1.0920000076293945,4.25,1.0989999771118164,0.8389999866485596,0.9789999723434448,0.6600000262260437,1.0,1.4290000200271606,1.0180000066757202,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left,original
0.8809999823570251,0.0,0.0,0.9900000095367432,0.8600000143051147,0.0,0.7829999923706055,0.9470000267028809,0.953000009059906,0.6840000152587891,0.8500000238418579,0.7170000076293945,0.9470000267028809,0.8240000009536743,0.9210000038146973,1.0290000438690186,1.024999976158142,0.8669999837875366,0.5849999785423279,0.625,0.6330000162124634,0.8209999799728394,0.8740000128746033,0.0,0.5870000123977661,0.5690000057220459,0.968999981880188,2.5,0.9670000076293945,0.7009999752044678,0.0,0.0,0.8849999904632568,0.9760000109672546,0.6399999856948853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right,original
0.9912329316139221,0.0,0.029937848448753357,0.9194400906562805,0.9259336590766907,0.08150973916053772,1.088960886001587,0.9297841787338257,0.9209299087524414,0.5079130530357361,1.0936248302459717,0.670175313949585,0.4229535460472107,0.675437867641449,0.825429379940033,0.9488860368728638,1.017140507698059,0.35531747341156006,0.3537307381629944,0.6301738023757935,0.8051658272743225,0.80570387840271,0.9029187560081482,0.0,1.2467637062072754,0.8938679695129395,0.9504050016403198,2.98697566986084,1.0873844623565674,0.869371235370636,1.0527091026306152,0.5932974815368652,0.9859579205513,1.2171456813812256,0.7188388705253601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,noise(0)
